regulatoryGene,targetGene,weight
ZNF621,AC005519.4,0.0207762743602267
GRHL2,RP4-568C11.4,0.0207761713381284
BARX2,MCTP2,0.0207758971145845
EBF1,EHD2,0.0207754838825426
SGSM2,STK11IP,0.020775031450213
TFAP2A,KLK6,0.0207748085696949
ZNF205,SPHK2,0.0207747128204393
JAZF1,CARD6,0.0207746883956744
EBF1,GALNT15,0.0207742979845175
ZEB2,RORC,0.0207740758960371
ZBTB26,RBAK,0.0207731529119048
SPI1,GZMB,0.0207728735329098
THAP7,RPL35,0.0207718408993528
HKR1,RAB1A,0.0207717693182671
IKZF3,ZAP70,0.0207715296958291
HOXC8,ATP8B4,0.0207710987323758
ZNF621,RP11-345P4.6,0.0207706664299169
ZNF205,GPANK1,0.0207706396219325
EBF1,MPZ,0.0207703255124228
ZNF688,MRPL28,0.0207701554518903
IRX2,PERP,0.020770006535468
ZNF221,RPL27,0.0207695314526614
LMX1B,CDS1,0.0207692952826107
GATA3,GLB1L3,0.0207687109810329
SOX8,FAM81A,0.0207686869029972
CREBL2,EIF4E3,0.0207675719155993
MGA,BTAF1,0.0207674606068541
LHX4,RP11-582J16.5,0.0207668475200277
ZNF117,AGAP11,0.0207666671170107
EEA1,TSEN34,0.0207666350143254
SRCAP,RP11-254F7.3,0.0207663116464955
EHF,ZNF551,0.0207660841323772
TFCP2L1,PAH,0.0207660365195238
TFE3,ARHGDIG,0.0207659614187695
LMX1B,RP11-66B24.7,0.0207653739896514
ZNF787,EDF1,0.0207653651440248
LTF,B3GALT5,0.0207653196293574
ETV6,PLCH1,0.0207651362908212
FOSL2,KLF6,0.020763891351022
PPARG,GNG2,0.0207635336135755
MBD3,MZT2B,0.0207635255719908
TFAP2A,PRRG4,0.0207632389101917
ZNF316,CLASRP,0.0207630663723506
ZNF25,SREK1IP1,0.0207629857469189
SOX9,VTCN1,0.0207626788723131
IRX6,B4GALT1-AS1,0.0207619243278666
ZNF619,ZNF772,0.0207617896033509
ZNF598,NT5C,0.0207613954649399
FOXA1,MYB,0.0207609310754558
SOX9,ST8SIA1,0.0207608560649968
ZZZ3,ZNF717,0.0207608099850608
PIN1,ACAA1,0.0207605654039736
ERG,AC007743.1,0.0207604060727298
CC2D1A,ZNF837,0.0207603759636967
ZNF793,ZNF713,0.0207602592526577
HSF1,NCKIPSD,0.0207600496047154
ZNF524,BTBD2,0.0207596803578858
MYCL,FBXO16,0.0207596712561642
SMAD5,ZNF569,0.0207588060815295
OVOL2,MUC15,0.0207585897930269
ZNF236,RBM15,0.0207585290446072
THAP4,RANBP3,0.0207581297363129
DRAP1,IRAK1,0.0207580813649368
MBNL2,YAP1,0.0207578802976563
CASZ1,SBK1,0.0207578641289106
TFAP2C,MSI1,0.0207577616325441
EBF1,METTL7A,0.0207577108097098
ZEB2,RGL1,0.0207575050774535
EBF1,PAICSP1,0.0207573346887236
MBD3,CPTP,0.0207569376217349
TCF4,LPPR4,0.0207567072494464
ZNF165,AC005083.1,0.0207565526662765
MBNL2,BMPR1A,0.0207561917251953
ZNF627,HLX,0.0207559770219617
ZEB1,EBF3,0.0207556842884258
MXI1,GABPB1,0.0207551154495274
ZNF81,MED1,0.0207540193098725
EBF2,MECOM,0.0207539772163527
ATF6,AQR,0.020753763850666
KLF8,RAN,0.0207531430761169
ZNF524,R3HCC1,0.0207528899162753
RXRA,CSPG4,0.0207528737759122
FOXN2,DALRD3,0.020752867032319
ZNF507,NR2C2,0.0207527799552349
NCOA3,POMK,0.0207522238549366
SPDEF,RP11-663N22.1,0.0207515797954862
ARNT,ZFHX4,0.0207513569451139
SOX5,PLSCR4,0.0207509242361226
SP140,CD2,0.0207506858598436
MLXIPL,GPT,0.0207502375126807
ATF6B,IFT140,0.0207498844232199
MZF1,KIAA1875,0.0207495601004558
ELK3,ARL15,0.0207491089218116
ZNF524,PIH1D1,0.0207487372962648
FOXN2,ATG12,0.0207487068515952
TFE3,KATNAL2,0.0207486221686648
IRX4,GRIN1,0.0207478513792203
ZKSCAN8,ZNF175,0.0207476855019161
SPI1,HLA-A,0.0207476260650257
ZKSCAN8,PUM2,0.0207475810569382
ZEB1,CACNA2D1,0.020747527141769
ZNF428,MAD1L1,0.0207471042482279
TRPS1,SLC6A14,0.02074675640992
MBNL2,PAFAH1B1,0.0207466009534137
MLXIPL,HSPB7,0.0207465517538429
NFAT5,RALGAPA1,0.0207459968239582
EBF1,HIF3A,0.0207456212297518
XBP1,STMND1,0.0207451531045488
MAF,TICAM2,0.02074484789556
ZBTB48,SLC26A11,0.0207439725478852
ZNF165,SLC5A2,0.0207439233462098
GRHL2,MTL5,0.0207436599935938
ARNT,TOR1AIP1,0.0207435833340291
ZFHX4,MT-ND5,0.0207431203453556
ZNF787,ATP5D,0.0207429112420341
ZNF324B,ILF3,0.0207420896273271
ZNF546,VASP,0.0207420366973982
HOXA5,RP11-282K24.3,0.0207419848360869
XBP1,ABAT,0.0207418724836254
ELF3,RHOV,0.0207418409306764
IRF8,HVCN1,0.0207412398159517
THAP4,CTBP1,0.0207409403456063
ZNF83,SLC25A27,0.0207409377134614
KLF13,CTD-2047H16.5,0.0207408259181851
KLF5,KY,0.0207406520840496
ERG,BCL6B,0.0207406375853136
CEBPA,SURF4,0.0207406170382735
IRF6,SEPT3,0.0207405341090857
MYBL2,CASC5,0.0207404582401177
RORA,SCAF11,0.0207402873857607
TEAD1,HIPK2,0.0207401006623553
EBF4,AGPS,0.020740024126464
FLI1,DAB2,0.0207399516848897
SNAPC4,FBXL19,0.02073972908779
GRHL2,ILDR1,0.0207382155332517
ETV4,JCHAIN,0.0207381940627381
ZEB2,MAP7D3,0.0207379415441603
REPIN1,PDF,0.0207377707085212
TFAP2C,NCMAP,0.0207377407356045
ETV6,ZNF663P,0.0207376989669625
EBF1,DHFRP1,0.020737600355013
ZNF366,SHROOM4,0.0207374811222184
MBNL2,RNF141,0.0207371248349228
CASZ1,ERP44,0.0207359514220481
SOX10,NCMAP,0.0207358790989983
ZGPAT,TSR2,0.0207353201191087
ESRRA,C19orf52,0.0207348744288075
SP1,BRAF,0.020734548578005
TFAP2B,IYD,0.0207345143601281
ZNF540,CLEC2D,0.0207335827972499
KCMF1,SCFD1,0.0207334707999189
THAP1,CRIPT,0.0207332398618897
EBF3,STX11,0.0207332003870227
HOXA10,ETFDH,0.0207330671616793
GTF3A,LDHA,0.0207329369466506
ZNF777,GMEB2,0.0207328420428037
AHR,RNF167,0.0207325430306168
KLF14,MMP28,0.0207322172099258
MXD1,PTGS2,0.0207321776899972
ATF6B,LRCH4,0.0207320471528096
HOXA10,PCDH9,0.0207318619540932
MYBL2,PCNA,0.0207313540862978
KLF14,NMB,0.020731322417352
ZKSCAN4,DUSP14,0.0207312605765646
ZNF385B,SMCO3,0.0207311539270273
RUNX1,CA12,0.0207310978549984
ERG,TAL1,0.0207306480794315
FOXN3,PARD3B,0.0207303652555598
MITF,LRCH2,0.0207301351059213
VDR,RP11-747H7.3,0.0207297617641608
PPARG,SLC25A18,0.0207294010793503
ZSCAN12,EDRF1-AS1,0.0207288375976363
SOX9,SLC5A1,0.0207284758562384
EPAS1,COL25A1,0.0207276892366131
SPDEF,DNAJC22,0.0207271123835801
ZBTB37,MED27,0.0207269376582513
ZBTB44,TAPBPL,0.0207268090466231
THAP5,LIN7C,0.0207266121099336
IRX6,CYB5R3,0.0207262333651568
EBF3,TBX15,0.0207256611757949
PPARA,ST3GAL6,0.0207255326386967
DMRT3,PXDNL,0.0207254405141263
ZBTB6,AC069282.6,0.0207250502157876
IRF5,AC011899.9,0.0207249176779686
ASH1L,ALMS1,0.0207248256612072
ZNF165,SOX9,0.0207247210201644
TCF20,FAM215B,0.0207246714862502
ZNF33A,EYA3,0.0207243335033757
ZNF32,SYF2,0.0207243051938231
KLF5,FAM189A2,0.0207238692412853
THAP4,FAM91A1,0.0207238675175057
TFAP2C,PACRG,0.020723494259264
ZFHX4,PDE7B,0.0207232932067725
ZEB2,COL8A1,0.0207221005385162
LMX1A,CLEC3B,0.0207220258400765
TET3,IQGAP2,0.0207217799893892
KMT2A,QSER1,0.0207214101168172
MBNL2,MEF2A,0.0207213955054546
ZNF428,DAPK3,0.0207210947665431
MLXIPL,TPBG,0.0207210725984249
EBF1,IQSEC3,0.0207206066403554
MLXIPL,MT-ND1,0.0207203312451616
JDP2,C10orf54,0.0207199361717536
HEY2,RCAN1,0.020719832055433
TFEC,FUCA1,0.020719437448545
RXRA,ASCC2,0.0207193697963661
TEAD1,SETD7,0.0207191863517123
FOXO4,CTSF,0.0207189588681242
ANKZF1,ING5,0.020718753368242
ELF3,TEKT2,0.0207186907028801
ZSCAN2,ZC3H10,0.0207185603017114
KCMF1,TMEM126A,0.0207185170465952
ZSCAN23,RP4-530I15.9,0.0207181678054652
NCOA1,TGFBRAP1,0.0207173432620916
FOSB,KLF4,0.0207173251460003
FOXN3,KLHL20,0.0207171871466224
CREB3L4,C1orf210,0.0207166992224043
ZBTB33,NFIB,0.020716550717962
RXRA,SNX15,0.0207162209238096
EBF4,NEK8,0.0207159285218945
JAZF1,SKAP2,0.0207154380049467
TCF3,C1orf159,0.0207140853948858
MBD3,FASTK,0.0207140142671168
CXXC1,PPOX,0.0207135950549108
PATZ1,TSPY26P,0.0207135461152733
DEAF1,CHERP,0.0207133272175571
IRX4,FAAH2,0.0207131967329278
JAZF1,SLC9A9,0.020712991719209
SLC2A4RG,MRPL53,0.0207129362290657
ZNF628,FKRP,0.0207128846834251
ZNF777,DHX30,0.020712483129357
SPDEF,GRHL2,0.0207123822433339
THAP4,LONP1,0.0207119018970985
ZNF831,SH2D1A,0.0207118310917079
ETV4,UGT8,0.0207113289662708
KCMF1,SMAP1,0.0207111172568647
ZBED6,NSD1,0.0207105645878958
CASZ1,SLC20A2,0.0207104092740812
ZNF592,MTMR3,0.0207102267284772
ZNF787,NTMT1,0.020710013990935
TFE3,GABARAPL1,0.0207099062262287
IRF6,RASAL1,0.0207098328184295
SOX5,SNRPD3,0.0207094901738744
ESR2,APOL6,0.0207094506198582
MSX1,XPNPEP2,0.02070942356393
ZNF711,RRAS,0.0207093459736393
IRF6,OFD1,0.0207086545340097
ZNF256,ZNF75A,0.020708446022932
KLF5,AC097724.3,0.0207078686983358
DRAP1,VPS72,0.0207075436747243
GATA3,ERBB3,0.0207072136516642
OVOL1,EDN2,0.0207069943621244
MEF2A,NR2C2AP,0.0207069118393277
IRF8,PIK3AP1,0.0207064609337734
FOXP2,MAVS,0.0207059568733928
KLF14,ARHGEF15,0.0207057387667548
EPAS1,MSC-AS1,0.0207049163303156
EBF3,NOX4,0.0207046959917851
MXD4,MPST,0.0207044530807498
PRDM6,FAM46A,0.0207042024483183
FOXN2,PHACTR2,0.020704012470793
SATB1,PDIA3,0.0207040122872027
TRPS1,SUDS3,0.020703255402967
ZNF93,ARNT2,0.0207030456596433
IRF4,ATP8B2,0.0207029962281335
ZNF750,GRHL1,0.0207029133991835
LMX1B,PABPC1L,0.0207023222448096
IRX5,IFNLR1,0.0207022751122519
ZEB2,PEX19,0.0207018055521464
SLC2A4RG,LRP3,0.0207009511652623
SRCAP,RGP1,0.0207008268070731
EBF3,RP11-3B7.1,0.0207008173308434
CGGBP1,GABPA,0.0206999054279788
POU6F1,LCAT,0.0206995684436336
PPARG,RASA3,0.0206993470668921
CASZ1,CNRIP1,0.0206991590658136
MITF,ECM2,0.0206991546392382
IRX4,SULT2B1,0.0206991016989413
ZNF524,DOHH,0.0206990509829095
ESRRG,FRK,0.0206982733914393
IRX3,CLDN4,0.0206975853005996
TFAP2A,MAPK13,0.0206971678472822
DRAP1,RAB11FIP3,0.0206969667169336
HOXD8,ALDH1A1,0.0206966904315139
ZEB2,FERMT2,0.0206956226251055
EBF1,MDFIC,0.0206955491854657
THAP3,C3orf18,0.02069536242184
IRF5,CSF1R,0.0206951929886192
ZEB2,KCTD12,0.0206948610166735
ZNF432,SEPT7P2,0.0206946340051785
DRAP1,SNRNP35,0.0206945823591119
HSF1,WIZ,0.0206944826350125
TBX18,PRRG3,0.0206935807156188
TAL1,C10orf128,0.0206934323100623
NR3C1,TOR1AIP1,0.0206931012966781
FBXL19,PRKAR1B,0.0206928609869237
ZNF768,ALKBH4,0.0206927433187066
IRX6,NPY5R,0.0206926876178679
ZNF654,SUZ12,0.0206922527502585
EBF3,GYPE,0.0206918259755859
ZNF292,CDK2AP2,0.0206918251198755
PIN1,KLHL22,0.0206916268356469
GABPA,FBXL4,0.0206909700229553
HINFP,ZNF425,0.0206906410996586
LHX4,TSG101,0.0206906358051792
ZEB1,ACSL4,0.0206901800438803
SOX8,LCT,0.0206899943538079
ASH1L,RP11-463I20.1,0.0206899539511993
BCL11A,UCK2,0.0206896515110985
ZBED6,NIN,0.0206890269395686
DNMT1,VAV2,0.0206886292824076
JUNB,JUN,0.0206884855053617
EBF1,WASF3,0.0206878760755422
FOXI1,AP001626.1,0.0206878034985228
EGR2,HEY2,0.0206875220699837
SON,ATP5HP4,0.0206869444289958
DRAP1,TRAPPC12,0.0206868108927169
ERG,CNRIP1,0.0206861492353263
OVOL2,HOOK1,0.0206859629820779
ZNF541,UCHL1,0.0206858459286541
ELF3,FUT3,0.0206855797400377
ZNF205,GNA11,0.0206855088551844
IKZF1,CD52,0.0206852753670559
NACC2,GAREML,0.0206852600182658
ZBTB48,ZNF653,0.0206852447975629
EOMES,DTHD1,0.0206849512021095
ERG,SAMHD1,0.0206849299804348
ZBTB11,ATAD2B,0.0206834501707952
IRX4,AFAP1L2,0.0206828715711425
PPARG,METTL7A,0.0206825756604136
ZNF639,GPBP1,0.0206822367039926
ASH1L,KDM5A,0.0206821403982703
IRF8,MS4A6A,0.0206819586303973
RUNX1,TM4SF1-AS1,0.0206815939404488
ARNT,WDFY3-AS2,0.0206814141389259
EHF,KLC3,0.0206811853834345
OVOL1,LMTK3,0.0206810581359607
GRHL2,MARVELD2,0.0206809664563968
AEBP1,ISLR,0.0206809129327951
ZBTB48,ZNF446,0.0206808948572189
IRF6,KCTD1,0.0206795698346333
ATF3,SELE,0.0206794430796076
IRX4,ELF5,0.0206793259337518
TFAP2B,GLYATL1,0.0206792033232605
SOX10,MUC15,0.0206791219308414
GATA3,OXTR,0.020679036036887
ZNF629,MORC2,0.0206784682901661
LMX1A,IL17D,0.020678183725735
PPARG,VIM,0.0206781376018733
KLF8,RP11-295P9.8,0.0206775230455788
ZNF487,C3orf33,0.0206768359904029
LMX1B,CDK20,0.0206766226073362
NFKB2,PITPNM1,0.0206760476842367
SP3,APPL1,0.0206757558667888
DNTTIP1,SKP2,0.0206757197454163
ZMAT1,SRSF11,0.0206755676088179
IRX3,PRRG2,0.0206754196039386
ZBTB17,ADCK5,0.0206753474007244
RXRG,EIF1B-AS1,0.0206751424549108
IRF5,DCSTAMP,0.0206750113899447
ZNF335,MADD,0.0206747579394283
ZEB1,SHE,0.0206745136100855
TFE3,IQSEC3,0.0206744624214968
MZF1,TRIM73,0.0206741801417387
KLF14,SLC25A20,0.0206739432031765
FOXN2,SLC9A6,0.0206728968602169
EBF2,TRPV3,0.0206726915410378
MBD1,ZC3H18,0.020672052554549
FOXN3,NNT,0.0206720132633422
SOX10,PROM1,0.0206709727773582
THYN1,MRPL10,0.0206709198588213
ZNF581,RPL32,0.0206704067752747
BPTF,RP11-218L14.4,0.0206700524888815
MBD3,GALK1,0.0206683224547536
SPDEF,SYTL5,0.0206677637133329
EBF4,C2orf81,0.0206674524085645
ZNF408,NDUFA6-AS1,0.0206670640257069
TFAP2C,SV2A,0.0206665430465426
ZNF443,ZNF709,0.0206665331340591
POU2F3,MGP,0.0206663262249881
IRF8,HCLS1,0.0206662968871968
FOXN3,SSH2,0.0206662915337226
PPARG,GBE1,0.0206652475977639
ZBTB6,RP11-283I3.6,0.0206649692790571
XBP1,CAPN13,0.0206645965056042
ZNF33B,RBM11,0.0206644877122162
ZNF644,DOLK,0.0206641712426142
ZNF768,POLR3H,0.0206638708508765
THAP7,TBC1D8B,0.0206635407765574
HHEX,ERRFI1,0.0206634680867916
SPDEF,KIAA0319L,0.0206633877077638
RUNX1,CRB2,0.0206629233862183
ZFPM2,ABCA9,0.0206629177874314
ZNF431,PSMD9,0.0206629174347424
ZGLP1,RP11-148K1.12,0.0206621028887337
USF2,RMDN3,0.0206615662731176
OSR1,ZNF812,0.020661537382891
ESRRA,DGKZ,0.0206609028579287
PRRX2,MMP23B,0.0206607532940194
SPDEF,RAP1GAP,0.0206606924891648
MYNN,ZMYM5,0.0206604935066871
BNC2,PEAK1,0.0206598089805161
ZNF675,ZNF92,0.0206592996533309
IRX4,PKP3,0.0206591062736145
ZBED6,ASXL2,0.0206583710369171
MYRF,AQP5,0.0206580727137441
ERG,ANK2,0.0206579107695594
IRX1,UBE2H,0.0206577012733185
FOXN3,GPLD1,0.0206576447793012
IRF6,PIP4K2C,0.020657401022309
TWIST2,CELSR2,0.0206570680927651
THAP4,PAOX,0.0206568841151674
ESRRA,DNAJB2,0.020656693391733
XBP1,SIAH2,0.0206566453886088
ZNF561,LPAR3,0.0206559429378175
LMX1B,RP4-669K10.8,0.0206557416524224
MYB,CBLC,0.0206554803435528
SGSM2,TMEM132A,0.0206552785653139
ZGPAT,NOC2L,0.0206550987594926
THAP7,FAU,0.0206547390940407
SNAPC4,TNRC18,0.0206545155624555
ZNF518A,OGT,0.0206539408016306
ZBTB17,PNPLA6,0.0206538951929991
ZEB1,EHBP1,0.0206535054125133
TFAP2B,RP11-532F12.5,0.0206534231063493
EBF3,LHFP,0.0206533622133587
NACC2,EPAS1,0.0206531875752789
ZNF891,SMG1,0.020652245196604
ESRRA,MAD1L1,0.0206518785024068
ZNF552,WNK4,0.0206518398496879
YBX2,TNPO2,0.020651723433739
TFCP2L1,RNF43,0.0206511142352271
IRF3,RHOT2,0.0206508392921358
ZNF93,VEGFB,0.0206507012012341
ZNF546,KLHL24,0.0206497817395072
ZNF672,RP11-690D19.3,0.0206496383515119
MEOX2,HHEX,0.0206496344926913
SGSM2,FNTA,0.0206495060556528
ZBTB45,NOC4L,0.020649301155244
MEF2C,TRIM69,0.0206491282332667
ZNF496,FAM173B,0.020649106303455
ZNF254,ZNF107,0.0206488573552544
HOXC8,EHD2,0.0206486113993076
ZNF688,CBR1,0.0206485212527921
ZNF140,ZNF121,0.0206479153238543
IRX3,ENTPD2,0.0206476614710156
TFAP2B,ADGRV1,0.0206474991152924
GPBP1L1,LAMTOR3,0.020647378503349
PPARG,KIF25,0.0206472752960296
FLI1,LIPA,0.0206471833209074
GRHL1,PIK3C2G,0.0206468558472112
GFI1,CAMK4,0.0206467120929316
ZNF711,FAM196B,0.0206466790355639
GTF3A,RRAGA,0.0206462653533899
ZEB2,TRHDE,0.020645704916979
ZNF497,SEPT7,0.0206453423913881
CEBPA,AC108142.1,0.0206453168759465
EBF3,HMGN1,0.0206447146888889
ZNF787,AAMP,0.0206446410642082
ZNF865,ZNF414,0.0206442564337456
HMG20B,GHDC,0.0206430382431568
HOXB7,PDE2A,0.0206430058626927
FOXN3,PDZD2,0.0206425814416275
MBD3,TBCD,0.0206419988115797
TFE3,LDLRAD2,0.020641887618509
TFAP2B,ZNF613,0.0206418640044238
ZNF384,NUP214,0.0206408887755417
ESR2,SESTD1,0.0206403325420564
EBF3,TSPAN3,0.0206399072711616
CASZ1,CCDC152,0.0206398353736391
MSX1,INMT,0.0206397967670971
MBD2,RARS2,0.0206397816628549
TP73,DSG3,0.0206395445433734
ZNF324B,CDK5RAP3,0.0206394750032662
BACH1,MAGT1,0.0206388514481734
PIN1,HAUS7,0.0206384319509742
MEOX1,MMRN2,0.020637875783943
LYL1,PTAFR,0.0206376091110382
GABPA,BBS7,0.0206370382593004
SOX5,GLUL,0.0206368185203421
ZNF33B,TCAF2,0.0206364233642339
KMT2A,GLTSCR1L,0.0206360706048561
EPAS1,TMEM100,0.0206359819818854
E4F1,PHRF1,0.0206357724651928
GABPA,BMPR2,0.0206355587599988
ZNF292,REL,0.0206354854100731
SGSM2,RNF13,0.0206353118079106
ZFHX4,IGF1,0.0206351807308768
IRF5,SLA,0.0206349499933352
TRPS1,PAK7,0.0206338937439132
CEBPA,TPD52L2,0.0206338527984537
ZNF384,RP11-626G11.3,0.0206338333718451
PRRX1,PDE1A,0.0206328110289509
EGR3,ARC,0.0206328100523336
ZGPAT,PAF1,0.0206325298555887
THYN1,ATP5L,0.0206323552810687
SALL2,RNF43,0.0206321877279147
ELF3,MFSD6L,0.0206319467231951
OVOL2,AC005077.14,0.0206316054244209
GRHL2,PPAP2C,0.0206315532582684
IRX6,RP11-644F5.10,0.0206309350040476
CREBL2,SARDH,0.0206309165128726
SGSM2,NCK1,0.0206309086390796
MGA,GPATCH2L,0.020630743345404
THYN1,RP11-367J11.3,0.0206307366546288
CARF,LINC01125,0.0206306853029938
ZNF366,HIP1,0.0206306401226935
DMRT2,TRDC,0.0206304701335626
ZBTB17,NARFL,0.0206304081060156
KCNIP3,ORAI2,0.0206300838578824
IRX2,CREB3L4,0.0206292813410141
GATA3,CBLC,0.0206292337827962
PPARG,ZDHHC3,0.0206291638316586
IKZF3,TRAV26-1,0.0206290514448074
KLF14,PRRT4,0.0206289882675764
XPA,RWDD1,0.0206286344713346
ZNF713,SUGP2,0.0206282896735433
ZEB1,LPPR4,0.0206278908467129
ZNF662,AC009120.6,0.0206274786814723
MTF2,TMPO,0.0206273080409351
PROX2,RP11-229D13.3,0.0206271272597993
IRX4,IGKV3D-20,0.0206270757402008
ZNF518A,ARL8A,0.0206266702192348
ZZZ3,ZNF606,0.020626665718695
SLC2A4RG,UQCRH,0.0206265572502887
BARX2,C1orf210,0.0206265528124253
ZFP91,DIS3,0.0206265438915134
BCL11A,ELF5,0.0206263962430678
SOX9,CTD-2015G9.2,0.0206261823662538
DRAP1,PSMC3,0.0206260350431372
EPAS1,DOCK11,0.0206258484819175
ZFP3,ZNF253,0.0206254609271395
MSX1,CD209,0.0206253198852776
SAFB,DDRGK1,0.0206249349767382
EBF3,MECOM,0.0206244507506545
JAZF1,RP11-429J17.8,0.0206244107522049
FOXA1,ESR1,0.0206243351925825
PPARG,CDR1-AS,0.0206243177653659
TFAP2A,TMEM184A,0.0206241824545089
ZNF768,PLEKHH3,0.0206239230409446
ZNF254,AC019097.7,0.0206232944786153
ZBTB17,FAM207A,0.0206231130103967
SRCAP,RP11-101E13.5,0.0206226934663637
ZNF428,NT5C,0.020622680900861
ZBTB48,HEXDC,0.0206226098869363
TFE3,PACRG,0.0206219548475322
ZNF431,AP2M1,0.0206213399927296
ZNF443,ZNF398,0.0206210917407743
ZNF793,TBC1D32,0.0206210376420492
IRF5,NKG7,0.0206207361692821
KLF6,ZBTB3,0.020620628178624
ARHGAP35,LUC7L2,0.0206203051526935
AEBP1,OAF,0.0206202260958954
MBNL2,TMEM64,0.0206198422103877
RXRB,ARRDC1-AS1,0.0206197122616704
THAP4,NAIF1,0.0206194679098013
TEAD1,RP11-96D1.8,0.0206187329935476
SGSM2,IFT172,0.0206177977558369
TBX5,THBS2,0.0206176269444215
HOXA10,FABP4,0.0206174287971032
ZNF626,DCP2,0.0206168209757587
EBF1,CDH20,0.0206168006646652
TEAD1,KATNAL1,0.020616620716095
ZBED6,CCDC144B,0.0206157989828698
GABPA,UBE2W,0.0206156592788019
MXI1,ZNF395,0.0206151217027748
HOXB7,SPATS2,0.02061480900668
ATF2,KANSL1L,0.0206147328509248
IRX4,HAP1,0.0206146831828125
OVOL2,KRTCAP3,0.0206145546575634
HSF1,DMWD,0.0206144956559368
ZNF33A,ZNF776,0.020613762878232
HSF2,MOSPD1,0.020612611464563
ZNF576,REXO4,0.0206124577668355
STAT5A,FGFRL1,0.0206120603702601
MSC,C2,0.020611474349134
FOXI1,PRSS8,0.0206110482132288
IRX4,LIPH,0.0206109561481527
NFXL1,CYB5D2,0.0206107780982223
TCF4,ETS1,0.0206101250422524
ZNF653,ZSCAN18,0.0206098971914424
ZBTB42,KDM4B,0.0206097336065499
KLF14,MCAM,0.0206096519208707
MLXIPL,C19orf12,0.0206096066980063
OVOL2,GLS2,0.0206092465230997
EBF3,C20orf194,0.0206091283658387
AKAP8L,CLASRP,0.0206088857836637
ZNF276,ZNF335,0.0206083112845612
ZBTB42,MRPL49,0.0206082558326057
RFX2,INPP1,0.0206078145556857
ADNP,RASIP1,0.0206077146851765
THRA,SLC25A42,0.0206077057603361
MBD3,PSMB10,0.0206074563690046
DMTF1,RBM25,0.020607407808293
LMX1B,BBS1,0.0206073391318282
ATF2,WDFY1,0.0206072649395196
HOXC8,FKBP9,0.0206072104165158
XBP1,NXNL2,0.0206071903861445
ZNF282,MTSS1L,0.0206064836743573
IRF6,RUNX1,0.0206064229896423
LTF,SLC25A37,0.0206061225016684
KDM2A,VKORC1,0.0206057489636518
YBX2,DGAT1,0.0206057157563202
HHEX,GIMAP7,0.0206056016504025
ZNF430,ZC2HC1A,0.0206053880113491
KCMF1,SMIM19,0.020605312977283
RUNX3,UBE2H,0.0206050966373357
ERG,CCL14,0.020604982614286
ZEB2,EBF3,0.0206048119350228
ZBED6,ZNF81,0.0206046936487128
BCL6B,PCDH12,0.0206043680983752
HMG20B,LSM7,0.0206043166121894
OVOL2,TENM2,0.0206042426309878
ZNF34,IRGQ,0.020604147603745
TFE3,WNT11,0.0206037422907592
CENPB,DHRS4,0.0206035519875472
TFAP2A,EPCAM,0.0206034135575118
PIN1,MRPL41,0.0206033906267494
SOX10,AC097724.3,0.0206032782211297
RBPJ,CYBRD1,0.0206032182332674
USF2,THTPA,0.0206025845905711
NACC2,CYB5R3,0.0206023012124889
NFIC,ZBTB16,0.0206021552297901
RELB,RARA,0.0206021399773782
ZNF358,ZDHHC4,0.0206016419523688
PRDM16,SIGLEC22P,0.0206016293966832
LHX4,RP11-345P4.6,0.0206015013593194
HOXB7,TPD52L2,0.0206011264371626
ETV6,ST8SIA1,0.0206001102179519
ZNF561,RP11-286B14.1,0.0205994301212674
SP6,TLDC1,0.0205993587856494
PRDM6,LRRC17,0.0205991659842122
PATZ1,PP7080,0.0205986716806137
KLF5,L3MBTL4,0.0205983872689613
GRHL1,IGKV1-8,0.0205982199914677
THRA,PDK2,0.0205980919238618
HMG20B,TSTD1,0.0205980362670259
AKNA,UBA7,0.0205962052013095
SALL2,SPINT1,0.0205960879922214
ESRRA,UQCC3,0.0205960237682271
ZNF497,WDR6,0.0205959862945671
ZNF552,TJP3,0.0205958933070393
MLX,ACOT13,0.0205958295630502
BNC2,RECK,0.0205954080750136
FBXL19,IFT140,0.0205951990988173
ZFHX4,KIAA1211L,0.0205951914194505
EBF1,PLCXD3,0.0205951355438721
ZBTB17,SART1,0.0205950967277452
MYB,KIAA1467,0.0205950768088169
IRF6,LAMA3,0.0205948856027294
ZNF107,RALGPS1,0.0205948798399678
HOXC6,PSPC1,0.0205948734868842
IKZF5,SIRT1,0.0205945927901192
FBXL19,IQCE,0.0205945401142513
FOXI1,BBOX1,0.0205932083115107
NACC2,THBS4,0.0205931586906506
ZNF117,MGEA5,0.0205929031101828
TGIF2,HNRNPA1P33,0.0205927641381907
ELF3,STAC2,0.0205925070936239
EOMES,TMC8,0.0205924598062156
ZNF648,EDN3,0.0205923714757966
EPAS1,ELL3,0.0205913179344368
EBF1,SNTB2,0.0205909512502363
FOXA1,TAT-AS1,0.0205908584853754
SOX5,ACADL,0.0205907991242548
TBX21,ARHGAP9,0.0205905768293366
HOXC8,PIR,0.0205903283637737
HOXB7,HOXB8,0.0205900692648629
SOX5,PKD1L2,0.0205900324792257
KCMF1,PRKRA,0.020589593540388
HOXB7,PPP1R3G,0.020588538229018
EHF,KLK7,0.0205883339297644
FOXA1,MAGED2,0.0205881884673562
SOX5,AC003986.6,0.0205879453007421
